order_id,customer,unit_price,quantity,orderdate,employee_id
6115,Gordon Group,15.0,10,2008-06-07,80
6115,Gordon Group,9.5,12,2008-06-07,80
6115,Gordon Group,16.75,8,2008-06-07,80
6116,Gordon Group,20.75,7,2016-05-07,26
6116,Gordon Group,9.25,12,2016-05-07,26
6116,Gordon Group,9.25,10,2016-05-07,26
6116,Gordon Group,5.5,8,2016-05-07,26
6117,"Martin, Parker and Jones",13.0,12,1992-12-22,65
6117,"Martin, Parker and Jones",24.75,10,1992-12-22,65
6117,"Martin, Parker and Jones",24.0,5,1992-12-22,65
6117,"Martin, Parker and Jones",9.0,11,1992-12-22,65
6117,"Martin, Parker and Jones",23.5,11,1992-12-22,65
6118,"Davis, Green and Jenkins",12.0,12,1995-10-19,42
6118,"Davis, Green and Jenkins",14.5,9,1995-10-19,42
6118,"Davis, Green and Jenkins",8.25,10,1995-10-19,42
6119,Blevins Inc,12.0,12,2002-09-10,64
6119,Blevins Inc,24.5,12,2002-09-10,64
6119,Blevins Inc,6.0,7,2002-09-10,64
6119,Blevins Inc,5.0,9,2002-09-10,64
6119,Blevins Inc,18.5,9,2002-09-10,64
6119,Blevins Inc,5.0,9,2002-09-10,64
6120,"Little, Chang and Hernandez",24.75,13,2014-09-16,64
6120,"Little, Chang and Hernandez",5.0,6,2014-09-16,64
6120,"Little, Chang and Hernandez",13.5,13,2014-09-16,64
6120,"Little, Chang and Hernandez",20.5,12,2014-09-16,64
6120,"Little, Chang and Hernandez",15.0,7,2014-09-16,64
6120,"Little, Chang and Hernandez",2.75,6,2014-09-16,64
6120,"Little, Chang and Hernandez",22.5,6,2014-09-16,64
6121,Martin-Grant,18.5,10,2017-11-11,65
6121,Martin-Grant,12.0,5,2017-11-11,65
6121,Martin-Grant,19.5,7,2017-11-11,65
6121,Martin-Grant,11.0,6,2017-11-11,65
6122,Hill Ltd,24.75,11,2003-04-10,49
6123,Nguyen Inc,3.75,12,2018-03-22,42
6123,Nguyen Inc,8.5,18,2018-03-22,42
6123,Nguyen Inc,18.75,12,2018-03-22,42
6123,Nguyen Inc,12.75,9,2018-03-22,42
6123,Nguyen Inc,10.25,6,2018-03-22,42
6123,Nguyen Inc,7.75,9,2018-03-22,42
6123,Nguyen Inc,19.0,7,2018-03-22,42
6124,"Aguilar, Powers and Miller",10.25,9,2019-04-20,66
6124,"Aguilar, Powers and Miller",12.0,13,2019-04-20,66
6124,"Aguilar, Powers and Miller",5.75,9,2019-04-20,66
6124,"Aguilar, Powers and Miller",12.75,10,2019-04-20,66
6124,"Aguilar, Powers and Miller",21.0,17,2019-04-20,66
6124,"Aguilar, Powers and Miller",15.0,9,2019-04-20,66
6124,"Aguilar, Powers and Miller",21.25,11,2019-04-20,66
6124,"Aguilar, Powers and Miller",7.0,7,2019-04-20,66
6125,Taylor Inc,14.75,15,2012-08-11,31
6125,Taylor Inc,14.25,11,2012-08-11,31
6125,Taylor Inc,23.75,11,2012-08-11,31
6125,Taylor Inc,5.5,11,2012-08-11,31
6125,Taylor Inc,18.25,9,2012-08-11,31
6125,Taylor Inc,9.5,12,2012-08-11,31
6125,Taylor Inc,8.75,13,2012-08-11,31
6125,Taylor Inc,18.25,10,2012-08-11,31
6126,Nguyen Inc,5.5,10,2000-02-03,88
6126,Nguyen Inc,19.75,10,2000-02-03,88
6126,Nguyen Inc,3.5,14,2000-02-03,88
6126,Nguyen Inc,13.25,3,2000-02-03,88
6126,Nguyen Inc,24.25,7,2000-02-03,88
6126,Nguyen Inc,14.75,8,2000-02-03,88
6126,Nguyen Inc,21.0,13,2000-02-03,88
6127,Patterson-Vega,7.75,11,2013-04-27,65
6127,Patterson-Vega,11.25,14,2013-04-27,65
6127,Patterson-Vega,19.75,12,2013-04-27,65
6127,Patterson-Vega,16.75,10,2013-04-27,65
6127,Patterson-Vega,8.0,16,2013-04-27,65
6127,Patterson-Vega,2.75,14,2013-04-27,65
6127,Patterson-Vega,11.25,5,2013-04-27,65
6127,Patterson-Vega,12.25,14,2013-04-27,65
6127,Patterson-Vega,5.25,7,2013-04-27,65
6127,Patterson-Vega,13.75,16,2013-04-27,65
6127,Patterson-Vega,3.25,9,2013-04-27,65
6127,Patterson-Vega,12.75,14,2013-04-27,65
6128,Olsen and Sons,24.25,8,2004-03-19,77
6128,Olsen and Sons,3.25,13,2004-03-19,77
6128,Olsen and Sons,13.5,9,2004-03-19,77
6128,Olsen and Sons,10.0,7,2004-03-19,77
6128,Olsen and Sons,19.0,11,2004-03-19,77
6128,Olsen and Sons,12.25,9,2004-03-19,77
6129,Martin-Grant,10.0,12,2018-02-02,84
6129,Martin-Grant,23.5,11,2018-02-02,84
6129,Martin-Grant,22.25,6,2018-02-02,84
6129,Martin-Grant,17.0,13,2018-02-02,84
6131,Hawkins Group,6.0,14,2018-11-19,45
6131,Hawkins Group,21.25,10,2018-11-19,45
6131,Hawkins Group,11.5,8,2018-11-19,45
6131,Hawkins Group,17.5,13,2018-11-19,45
6132,Pineda PLC,15.75,3,2017-10-11,42
6132,Pineda PLC,12.25,15,2017-10-11,42
6132,Pineda PLC,12.0,9,2017-10-11,42
6132,Pineda PLC,23.75,9,2017-10-11,42
6133,Reynolds PLC,23.5,11,1990-09-13,19
6134,"Moore, Odonnell and Adams",6.0,14,2005-04-19,9
6134,"Moore, Odonnell and Adams",3.0,12,2005-04-19,9
6134,"Moore, Odonnell and Adams",15.25,16,2005-04-19,9
6134,"Moore, Odonnell and Adams",19.75,15,2005-04-19,9
6134,"Moore, Odonnell and Adams",22.5,6,2005-04-19,9
6134,"Moore, Odonnell and Adams",6.5,13,2005-04-19,9
6135,"Hill, Wilson and Bennett",13.0,14,1992-10-15,67
6135,"Hill, Wilson and Bennett",11.0,14,1992-10-15,67
6135,"Hill, Wilson and Bennett",20.5,5,1992-10-15,67
6136,Cook-Anderson,13.75,7,1991-06-04,49
6136,Cook-Anderson,13.25,11,1991-06-04,49
6136,Cook-Anderson,9.75,6,1991-06-04,49
6136,Cook-Anderson,18.0,9,1991-06-04,49
6136,Cook-Anderson,14.5,10,1991-06-04,49
6137,Thompson-Fowler,17.25,8,1996-03-02,27
6137,Thompson-Fowler,19.75,18,1996-03-02,27
6137,Thompson-Fowler,5.75,13,1996-03-02,27
6137,Thompson-Fowler,6.25,15,1996-03-02,27
6138,Whitehead Group,3.0,13,1999-07-23,51
6138,Whitehead Group,3.5,10,1999-07-23,51
6138,Whitehead Group,19.75,8,1999-07-23,51
6138,Whitehead Group,2.5,16,1999-07-23,51
6138,Whitehead Group,10.25,9,1999-07-23,51
6138,Whitehead Group,21.75,6,1999-07-23,51
6138,Whitehead Group,14.5,7,1999-07-23,51
6139,Carson LLC,5.5,7,2017-03-24,51
6139,Carson LLC,5.5,9,2017-03-24,51
6139,Carson LLC,18.5,5,2017-03-24,51
6139,Carson LLC,2.75,12,2017-03-24,51
6140,Morales-Woods,15.5,14,1997-02-17,23
6140,Morales-Woods,12.5,15,1997-02-17,23
6140,Morales-Woods,7.75,14,1997-02-17,23
6140,Morales-Woods,11.75,8,1997-02-17,23
6141,Pittman PLC,8.5,9,1997-01-20,40
6141,Pittman PLC,4.5,8,1997-01-20,40
6142,"Robertson, Park and Thompson",8.0,6,2001-01-03,25
6142,"Robertson, Park and Thompson",13.5,11,2001-01-03,25
6142,"Robertson, Park and Thompson",3.5,13,2001-01-03,25
6142,"Robertson, Park and Thompson",15.0,6,2001-01-03,25
6142,"Robertson, Park and Thompson",11.25,5,2001-01-03,25
6142,"Robertson, Park and Thompson",10.75,9,2001-01-03,25
6142,"Robertson, Park and Thompson",21.75,5,2001-01-03,25
6143,Bauer-Brown,11.0,9,2010-12-10,44
6143,Bauer-Brown,17.5,7,2010-12-10,44
6143,Bauer-Brown,17.5,13,2010-12-10,44
6143,Bauer-Brown,3.25,14,2010-12-10,44
6143,Bauer-Brown,20.0,15,2010-12-10,44
6143,Bauer-Brown,18.75,7,2010-12-10,44
6144,Rich LLC,11.25,10,2004-05-21,61
6144,Rich LLC,7.5,12,2004-05-21,61
6144,Rich LLC,12.75,7,2004-05-21,61
6144,Rich LLC,4.75,11,2004-05-21,61
6144,Rich LLC,19.0,6,2004-05-21,61
6144,Rich LLC,11.75,11,2004-05-21,61
6144,Rich LLC,18.75,19,2004-05-21,61
6145,Rush and Sons,18.75,13,2017-04-29,57
6145,Rush and Sons,14.25,18,2017-04-29,57
6145,Rush and Sons,11.75,14,2017-04-29,57
6145,Rush and Sons,20.0,7,2017-04-29,57
6145,Rush and Sons,15.75,8,2017-04-29,57
6146,Schaefer-Kirby,16.75,15,2009-09-13,85
6146,Schaefer-Kirby,23.0,6,2009-09-13,85
6146,Schaefer-Kirby,12.75,8,2009-09-13,85
6146,Schaefer-Kirby,11.0,8,2009-09-13,85
6146,Schaefer-Kirby,9.75,15,2009-09-13,85
6146,Schaefer-Kirby,22.0,16,2009-09-13,85
6146,Schaefer-Kirby,13.0,10,2009-09-13,85
6146,Schaefer-Kirby,6.5,9,2009-09-13,85
6146,Schaefer-Kirby,10.5,16,2009-09-13,85
6146,Schaefer-Kirby,6.5,14,2009-09-13,85
6147,Hill Ltd,9.75,9,1992-08-19,81
6147,Hill Ltd,4.25,7,1992-08-19,81
6147,Hill Ltd,15.5,14,1992-08-19,81
6147,Hill Ltd,15.5,6,1992-08-19,81
6148,Moran Group,9.75,5,2012-03-14,60
6148,Moran Group,2.75,8,2012-03-14,60
6148,Moran Group,19.75,10,2012-03-14,60
6148,Moran Group,16.0,10,2012-03-14,60
6149,Robertson-Jones,7.5,8,2016-12-07,93
6149,Robertson-Jones,9.75,9,2016-12-07,93
6149,Robertson-Jones,9.75,14,2016-12-07,93
6149,Robertson-Jones,6.0,14,2016-12-07,93
6150,Hawkins Group,16.5,7,2008-07-29,32
6150,Hawkins Group,17.0,6,2008-07-29,32
6150,Hawkins Group,16.0,13,2008-07-29,32
6150,Hawkins Group,13.75,10,2008-07-29,32
6150,Hawkins Group,18.5,7,2008-07-29,32
6150,Hawkins Group,19.0,15,2008-07-29,32
6150,Hawkins Group,11.5,10,2008-07-29,32
6150,Hawkins Group,17.0,2,2008-07-29,32
6150,Hawkins Group,4.0,8,2008-07-29,32
6150,Hawkins Group,11.75,12,2008-07-29,32
6151,"Davis, Green and Jenkins",15.5,12,2014-06-30,40
6151,"Davis, Green and Jenkins",24.25,8,2014-06-30,40
6151,"Davis, Green and Jenkins",7.75,8,2014-06-30,40
6151,"Davis, Green and Jenkins",14.25,4,2014-06-30,40
6151,"Davis, Green and Jenkins",15.75,10,2014-06-30,40
6151,"Davis, Green and Jenkins",21.75,9,2014-06-30,40
6152,Sloan LLC,6.5,16,1993-01-15,33
6152,Sloan LLC,11.25,11,1993-01-15,33
6152,Sloan LLC,14.0,8,1993-01-15,33
6152,Sloan LLC,16.75,9,1993-01-15,33
6153,Porter-Ayala,6.25,4,2009-11-30,90
6153,Porter-Ayala,5.75,18,2009-11-30,90
6153,Porter-Ayala,3.75,17,2009-11-30,90
6154,Thompson-Fowler,25.0,11,2008-12-04,52
6154,Thompson-Fowler,8.5,7,2008-12-04,52
6154,Thompson-Fowler,17.0,8,2008-12-04,52
6154,Thompson-Fowler,23.25,9,2008-12-04,52
6154,Thompson-Fowler,14.0,10,2008-12-04,52
6154,Thompson-Fowler,24.25,11,2008-12-04,52
6154,Thompson-Fowler,7.25,7,2008-12-04,52
6155,"Molina, Forbes and Evans",12.25,14,2016-05-24,25
6155,"Molina, Forbes and Evans",18.0,9,2016-05-24,25
6155,"Molina, Forbes and Evans",24.75,5,2016-05-24,25
6156,Cross-Shaw,18.25,6,2014-07-25,20
6156,Cross-Shaw,11.0,8,2014-07-25,20
6157,"Hill, Wilson and Bennett",14.5,5,2011-05-18,46
6157,"Hill, Wilson and Bennett",16.25,8,2011-05-18,46
6157,"Hill, Wilson and Bennett",20.0,10,2011-05-18,46
6157,"Hill, Wilson and Bennett",22.5,8,2011-05-18,46
6158,"Griffin, Jones and Foster",2.5,9,2003-06-23,27
6158,"Griffin, Jones and Foster",15.5,12,2003-06-23,27
6159,Wood Group,6.25,11,2009-11-13,1
6160,"Castaneda, Nguyen and Erickson",16.25,14,2005-01-20,1
6160,"Castaneda, Nguyen and Erickson",20.25,10,2005-01-20,1
6160,"Castaneda, Nguyen and Erickson",23.25,9,2005-01-20,1
6160,"Castaneda, Nguyen and Erickson",6.25,14,2005-01-20,1
6160,"Castaneda, Nguyen and Erickson",10.0,11,2005-01-20,1
6161,Watson-Spears,3.5,10,1998-08-12,27
6161,Watson-Spears,19.0,10,1998-08-12,27
6161,Watson-Spears,3.0,6,1998-08-12,27
6161,Watson-Spears,6.5,13,1998-08-12,27
6161,Watson-Spears,11.25,8,1998-08-12,27
6161,Watson-Spears,21.25,9,1998-08-12,27
6162,"Day, Bryant and Bartlett",23.75,12,1996-05-12,24
6162,"Day, Bryant and Bartlett",23.5,10,1996-05-12,24
6162,"Day, Bryant and Bartlett",23.0,9,1996-05-12,24
6162,"Day, Bryant and Bartlett",16.25,6,1996-05-12,24
6162,"Day, Bryant and Bartlett",12.5,4,1996-05-12,24
6162,"Day, Bryant and Bartlett",21.75,6,1996-05-12,24
6162,"Day, Bryant and Bartlett",12.75,11,1996-05-12,24
6162,"Day, Bryant and Bartlett",7.0,12,1996-05-12,24
6163,Smith-Thomas,24.75,7,2017-05-08,68
6163,Smith-Thomas,17.0,7,2017-05-08,68
6163,Smith-Thomas,17.5,8,2017-05-08,68
6163,Smith-Thomas,13.75,13,2017-05-08,68
6164,Schaefer-Kirby,14.5,13,2007-09-25,66
6164,Schaefer-Kirby,5.25,12,2007-09-25,66
6164,Schaefer-Kirby,20.0,7,2007-09-25,66
6165,"Thomas, Torres and Williams",23.25,14,2006-05-07,93
6165,"Thomas, Torres and Williams",19.25,5,2006-05-07,93
6165,"Thomas, Torres and Williams",11.25,13,2006-05-07,93
6165,"Thomas, Torres and Williams",19.0,12,2006-05-07,93
6165,"Thomas, Torres and Williams",7.25,5,2006-05-07,93
6165,"Thomas, Torres and Williams",2.75,13,2006-05-07,93
6165,"Thomas, Torres and Williams",18.75,9,2006-05-07,93
6166,Perez PLC,5.5,10,2001-04-23,85
6166,Perez PLC,21.5,11,2001-04-23,85
6166,Perez PLC,9.5,8,2001-04-23,85
6167,Drake and Sons,20.0,7,2003-03-06,19
6167,Drake and Sons,17.0,7,2003-03-06,19
6167,Drake and Sons,22.25,21,2003-03-06,19
6167,Drake and Sons,8.25,12,2003-03-06,19
6167,Drake and Sons,14.5,10,2003-03-06,19
6167,Drake and Sons,22.5,8,2003-03-06,19
6168,"Hernandez, Rhodes and Curtis",3.25,9,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",22.0,8,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",10.0,17,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",16.25,5,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",11.75,11,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",10.0,8,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",6.5,12,2012-12-31,60
6168,"Hernandez, Rhodes and Curtis",13.25,10,2012-12-31,60
6169,"Stewart, Landry and Jones",10.0,8,2005-04-02,53
6169,"Stewart, Landry and Jones",24.0,17,2005-04-02,53
6169,"Stewart, Landry and Jones",15.75,16,2005-04-02,53
6170,"Choi, Medina and Morse",12.0,11,2013-10-07,84
6170,"Choi, Medina and Morse",7.25,11,2013-10-07,84
6170,"Choi, Medina and Morse",20.5,12,2013-10-07,84
6170,"Choi, Medina and Morse",17.25,13,2013-10-07,84
6170,"Choi, Medina and Morse",9.75,16,2013-10-07,84
6171,Rush and Sons,8.0,6,2003-10-03,81
6171,Rush and Sons,2.75,12,2003-10-03,81
6171,Rush and Sons,10.0,11,2003-10-03,81
6171,Rush and Sons,5.75,9,2003-10-03,81
6171,Rush and Sons,3.75,17,2003-10-03,81
6171,Rush and Sons,19.0,8,2003-10-03,81
6172,Martin-Grant,20.25,12,2019-05-03,99
6172,Martin-Grant,17.25,15,2019-05-03,99
6172,Martin-Grant,11.75,9,2019-05-03,99
6172,Martin-Grant,14.25,10,2019-05-03,99
6173,"Chavez, Moreno and Smith",17.0,9,2011-01-11,57
6173,"Chavez, Moreno and Smith",3.5,14,2011-01-11,57
6173,"Chavez, Moreno and Smith",24.5,10,2011-01-11,57
6174,"Mason, Cardenas and Ward",12.0,11,1994-07-11,99
6174,"Mason, Cardenas and Ward",6.0,8,1994-07-11,99
6174,"Mason, Cardenas and Ward",11.25,14,1994-07-11,99
6174,"Mason, Cardenas and Ward",16.25,10,1994-07-11,99
6174,"Mason, Cardenas and Ward",3.25,12,1994-07-11,99
6174,"Mason, Cardenas and Ward",12.25,10,1994-07-11,99
6175,Kent Group,21.0,14,1997-09-13,22
6175,Kent Group,6.25,13,1997-09-13,22
6175,Kent Group,3.25,12,1997-09-13,22
6175,Kent Group,21.5,13,1997-09-13,22
6176,Hanson-Gilbert,5.25,10,1998-04-27,27
6176,Hanson-Gilbert,6.75,10,1998-04-27,27
6176,Hanson-Gilbert,22.25,12,1998-04-27,27
6176,Hanson-Gilbert,22.75,8,1998-04-27,27
6176,Hanson-Gilbert,7.75,17,1998-04-27,27
6176,Hanson-Gilbert,11.0,12,1998-04-27,27
6176,Hanson-Gilbert,22.25,8,1998-04-27,27
6176,Hanson-Gilbert,12.75,10,1998-04-27,27
6176,Hanson-Gilbert,9.0,18,1998-04-27,27
6177,Guzman-Morgan,24.5,12,2007-05-13,9
6177,Guzman-Morgan,13.0,16,2007-05-13,9
6177,Guzman-Morgan,15.75,9,2007-05-13,9
6178,Morales-Woods,7.75,11,2009-04-17,37
6178,Morales-Woods,7.5,13,2009-04-17,37
6178,Morales-Woods,21.0,5,2009-04-17,37
6178,Morales-Woods,23.75,13,2009-04-17,37
6178,Morales-Woods,21.75,8,2009-04-17,37
6178,Morales-Woods,18.0,13,2009-04-17,37
6179,"Rivera, Bautista and Carter",17.75,12,2011-03-03,1
6179,"Rivera, Bautista and Carter",23.25,5,2011-03-03,1
6180,Ewing-Black,6.0,13,2007-07-29,79
6180,Ewing-Black,23.5,10,2007-07-29,79
6180,Ewing-Black,11.0,7,2007-07-29,79
6180,Ewing-Black,16.25,7,2007-07-29,79
6181,Ewing-Black,17.5,16,2019-12-29,0
6181,Ewing-Black,19.5,7,2019-12-29,0
6181,Ewing-Black,23.0,6,2019-12-29,0
6181,Ewing-Black,10.5,5,2019-12-29,0
6182,Ayers-Barker,3.5,10,1992-12-21,43
6182,Ayers-Barker,7.0,8,1992-12-21,43
6182,Ayers-Barker,19.0,9,1992-12-21,43
6182,Ayers-Barker,5.75,15,1992-12-21,43
6183,Pineda PLC,14.75,9,2013-07-09,77
6183,Pineda PLC,16.0,10,2013-07-09,77
6183,Pineda PLC,10.25,12,2013-07-09,77
6183,Pineda PLC,4.25,12,2013-07-09,77
6184,"Moore, Odonnell and Adams",21.25,10,1992-05-25,61
6184,"Moore, Odonnell and Adams",5.25,9,1992-05-25,61
6184,"Moore, Odonnell and Adams",5.5,7,1992-05-25,61
6184,"Moore, Odonnell and Adams",5.5,11,1992-05-25,61
6185,Guzman-Morgan,18.25,10,2017-11-22,55
6185,Guzman-Morgan,23.25,14,2017-11-22,55
6185,Guzman-Morgan,23.75,15,2017-11-22,55
6185,Guzman-Morgan,3.25,5,2017-11-22,55
6185,Guzman-Morgan,24.0,7,2017-11-22,55
6185,Guzman-Morgan,20.75,8,2017-11-22,55
6185,Guzman-Morgan,4.0,13,2017-11-22,55
6186,Hunter Group,10.0,7,2013-04-20,75
6186,Hunter Group,2.75,16,2013-04-20,75
6186,Hunter Group,17.25,12,2013-04-20,75
6186,Hunter Group,19.0,13,2013-04-20,75
6187,Mitchell Inc,6.0,12,1990-07-02,55
6187,Mitchell Inc,4.25,10,1990-07-02,55
6187,Mitchell Inc,2.75,7,1990-07-02,55
6187,Mitchell Inc,22.25,13,1990-07-02,55
6187,Mitchell Inc,23.0,9,1990-07-02,55
6188,Hawkins Group,9.0,12,2004-11-30,56
6188,Hawkins Group,20.75,12,2004-11-30,56
6188,Hawkins Group,5.0,9,2004-11-30,56
6188,Hawkins Group,14.25,11,2004-11-30,56
6188,Hawkins Group,3.25,10,2004-11-30,56
6189,Miller-Cantu,9.25,13,1990-06-23,61
6189,Miller-Cantu,21.5,10,1990-06-23,61
6189,Miller-Cantu,20.75,10,1990-06-23,61
6189,Miller-Cantu,12.5,14,1990-06-23,61
6189,Miller-Cantu,16.0,8,1990-06-23,61
6190,Porter-Ayala,10.75,10,2000-12-08,25
6190,Porter-Ayala,7.5,7,2000-12-08,25
6190,Porter-Ayala,24.75,12,2000-12-08,25
6190,Porter-Ayala,19.0,7,2000-12-08,25
6191,Davis-Riley,8.0,9,2002-02-04,91
6191,Davis-Riley,9.25,9,2002-02-04,91
6191,Davis-Riley,6.5,9,2002-02-04,91
6192,"Little, Chang and Hernandez",21.0,21,2004-10-27,46
6192,"Little, Chang and Hernandez",11.75,9,2004-10-27,46
6192,"Little, Chang and Hernandez",19.5,14,2004-10-27,46
6192,"Little, Chang and Hernandez",15.0,9,2004-10-27,46
6192,"Little, Chang and Hernandez",9.5,9,2004-10-27,46
6192,"Little, Chang and Hernandez",9.0,8,2004-10-27,46
6192,"Little, Chang and Hernandez",19.75,17,2004-10-27,46
6192,"Little, Chang and Hernandez",4.75,6,2004-10-27,46
6193,Jennings-Bradford,3.5,14,2007-09-20,57
6193,Jennings-Bradford,5.0,11,2007-09-20,57
6193,Jennings-Bradford,9.75,14,2007-09-20,57
6193,Jennings-Bradford,22.0,12,2007-09-20,57
6193,Jennings-Bradford,9.0,13,2007-09-20,57
6193,Jennings-Bradford,13.0,6,2007-09-20,57
6193,Jennings-Bradford,4.5,13,2007-09-20,57
6193,Jennings-Bradford,15.5,15,2007-09-20,57
6193,Jennings-Bradford,7.5,5,2007-09-20,57
6194,Kelly-Wright,6.0,10,2003-07-29,44
6194,Kelly-Wright,13.0,8,2003-07-29,44
6194,Kelly-Wright,15.0,10,2003-07-29,44
6195,Hill Ltd,17.5,12,2005-02-07,90
6195,Hill Ltd,3.0,12,2005-02-07,90
6195,Hill Ltd,9.75,6,2005-02-07,90
6195,Hill Ltd,9.25,10,2005-02-07,90
6195,Hill Ltd,22.0,6,2005-02-07,90
6195,Hill Ltd,19.0,11,2005-02-07,90
6195,Hill Ltd,19.25,10,2005-02-07,90
6195,Hill Ltd,9.5,12,2005-02-07,90
6196,Rich LLC,17.5,7,2014-12-04,45
6196,Rich LLC,14.25,14,2014-12-04,45
6196,Rich LLC,21.75,9,2014-12-04,45
6196,Rich LLC,10.5,9,2014-12-04,45
6196,Rich LLC,4.5,8,2014-12-04,45
6196,Rich LLC,23.0,11,2014-12-04,45
6197,Porter Ltd,3.75,11,1996-07-08,32
6197,Porter Ltd,19.5,13,1996-07-08,32
6197,Porter Ltd,24.75,10,1996-07-08,32
6197,Porter Ltd,20.0,15,1996-07-08,32
6197,Porter Ltd,13.0,15,1996-07-08,32
6198,Watson-Sanders,22.5,10,2017-12-08,31
6198,Watson-Sanders,14.75,6,2017-12-08,31
6198,Watson-Sanders,14.75,7,2017-12-08,31
6198,Watson-Sanders,19.75,7,2017-12-08,31
6198,Watson-Sanders,23.25,17,2017-12-08,31
6198,Watson-Sanders,5.5,8,2017-12-08,31
6200,Weaver LLC,5.0,11,2000-11-16,13
6200,Weaver LLC,17.5,12,2000-11-16,13
6200,Weaver LLC,13.0,12,2000-11-16,13
6200,Weaver LLC,4.75,7,2000-11-16,13
6200,Weaver LLC,18.75,9,2000-11-16,13
6200,Weaver LLC,14.0,8,2000-11-16,13
6201,Davis-Riley,6.5,12,1992-05-04,75
6201,Davis-Riley,12.75,9,1992-05-04,75
6201,Davis-Riley,9.25,12,1992-05-04,75
6201,Davis-Riley,20.5,14,1992-05-04,75
6202,"Taylor, Patel and Harvey",16.75,6,1999-01-25,85
6202,"Taylor, Patel and Harvey",3.75,7,1999-01-25,85
6202,"Taylor, Patel and Harvey",19.5,7,1999-01-25,85
6202,"Taylor, Patel and Harvey",9.75,6,1999-01-25,85
6203,Moran Group,18.75,7,2008-10-30,67
6203,Moran Group,6.0,7,2008-10-30,67
6203,Moran Group,20.0,9,2008-10-30,67
6204,Martin-Grant,12.25,11,2001-12-02,96
6204,Martin-Grant,16.5,10,2001-12-02,96
6204,Martin-Grant,12.25,13,2001-12-02,96
6204,Martin-Grant,23.0,8,2001-12-02,96
6204,Martin-Grant,24.0,11,2001-12-02,96
6204,Martin-Grant,5.0,8,2001-12-02,96
6205,"Martin, Parker and Jones",14.0,13,1999-06-13,37
6205,"Martin, Parker and Jones",22.75,13,1999-06-13,37
6205,"Martin, Parker and Jones",12.75,12,1999-06-13,37
6205,"Martin, Parker and Jones",16.75,9,1999-06-13,37
6205,"Martin, Parker and Jones",10.5,13,1999-06-13,37
6205,"Martin, Parker and Jones",5.75,8,1999-06-13,37
6205,"Martin, Parker and Jones",6.5,10,1999-06-13,37
6205,"Martin, Parker and Jones",16.0,6,1999-06-13,37
6206,Carson LLC,20.25,6,2005-02-24,74
6206,Carson LLC,8.25,10,2005-02-24,74
6206,Carson LLC,16.75,5,2005-02-24,74
6206,Carson LLC,20.25,8,2005-02-24,74
6206,Carson LLC,19.0,10,2005-02-24,74
6206,Carson LLC,21.0,10,2005-02-24,74
6206,Carson LLC,17.5,8,2005-02-24,74
6206,Carson LLC,21.0,8,2005-02-24,74
6206,Carson LLC,23.25,11,2005-02-24,74
6207,"Young, Johnson and Mccormick",19.0,9,2017-06-27,60
6207,"Young, Johnson and Mccormick",24.5,8,2017-06-27,60
6207,"Young, Johnson and Mccormick",8.25,10,2017-06-27,60
6207,"Young, Johnson and Mccormick",4.75,14,2017-06-27,60
6207,"Young, Johnson and Mccormick",15.75,5,2017-06-27,60
6207,"Young, Johnson and Mccormick",16.75,6,2017-06-27,60
6207,"Young, Johnson and Mccormick",17.75,7,2017-06-27,60
6207,"Young, Johnson and Mccormick",18.0,7,2017-06-27,60
6207,"Young, Johnson and Mccormick",13.25,7,2017-06-27,60
6207,"Young, Johnson and Mccormick",23.0,3,2017-06-27,60
6208,Velasquez-Alvarez,5.75,8,2009-06-19,22
6208,Velasquez-Alvarez,4.5,11,2009-06-19,22
6208,Velasquez-Alvarez,14.25,8,2009-06-19,22
6208,Velasquez-Alvarez,24.75,15,2009-06-19,22
6208,Velasquez-Alvarez,8.0,10,2009-06-19,22
6208,Velasquez-Alvarez,21.25,9,2009-06-19,22
6209,Wilson-Moreno,16.75,12,2006-11-03,80
6209,Wilson-Moreno,17.5,9,2006-11-03,80
6209,Wilson-Moreno,3.5,8,2006-11-03,80
6209,Wilson-Moreno,6.75,5,2006-11-03,80
6209,Wilson-Moreno,2.5,6,2006-11-03,80
6210,Pineda PLC,4.75,10,2002-08-02,86
6210,Pineda PLC,15.25,6,2002-08-02,86
6210,Pineda PLC,8.0,7,2002-08-02,86
6210,Pineda PLC,11.25,13,2002-08-02,86
6210,Pineda PLC,3.75,10,2002-08-02,86
6210,Pineda PLC,22.75,15,2002-08-02,86
6211,"Lowe, Mercado and Munoz",11.0,12,2002-11-21,58
6211,"Lowe, Mercado and Munoz",22.0,11,2002-11-21,58
6211,"Lowe, Mercado and Munoz",16.25,12,2002-11-21,58
6211,"Lowe, Mercado and Munoz",12.75,12,2002-11-21,58
6212,"Alexander, Smith and Bartlett",22.25,11,1993-04-06,34
6212,"Alexander, Smith and Bartlett",21.25,10,1993-04-06,34
6212,"Alexander, Smith and Bartlett",18.0,14,1993-04-06,34
6212,"Alexander, Smith and Bartlett",5.75,11,1993-04-06,34
6212,"Alexander, Smith and Bartlett",22.75,7,1993-04-06,34
